,mean rating,number of ratings,title
573,2.0,3,"Banger Sisters, The (2002)"
574,2.75,2,"Four Feathers, The (2002)"
575,2.0,1,Trapped (2002)
576,3.8333333333333335,3,8 Women (2002)
577,4.5,1,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)"
578,3.5,1,Invincible (2001)
579,3.9,25,Secretary (2002)
580,4.155172413793103,87,Spirited Away (Sen to Chihiro no kamikakushi) (2001)
581,4.0,2,"Trials of Henry Kissinger, The (2002)"
582,3.0535714285714284,28,Sweet Home Alabama (2002)
583,2.5,10,"Tuxedo, The (2002)"
584,3.5,3,Moonlight Mile (2002)
585,3.5,5,Wasabi (2001)
586,2.0,1,Jonah: A VeggieTales Movie (2002)
587,3.435483870967742,31,Red Dragon (2002)
588,3.6,5,Bloody Sunday (2002)
589,3.75,2,Heaven (2002)
590,3.0,1,"Man from Elysian Fields, The (2001)"
591,2.5,2,Welcome to Collinwood (2002)
592,3.5,1,Below (2002)
593,1.5,1,Brown Sugar (2002)
594,2.5,5,Knockaround Guys (2002)
595,3.6,5,"Rules of Attraction, The (2002)"
596,3.25,2,Tuck Everlasting (2002)
597,2.5,4,White Oleander (2002)
598,3.7758620689655173,58,Bowling for Columbine (2002)
599,3.0,2,Comedian (2002)
600,0.5,2,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002)
601,3.621212121212121,33,Punch-Drunk Love (2002)
602,1.0,1,Swept Away (2002)
603,2.6666666666666665,3,Formula 51 (2001)
604,3.202127659574468,47,"Ring, The (2002)"
605,3.1666666666666665,3,Auto Focus (2002)
606,3.25,2,"Grey Zone, The (2001)"
607,3.0,1,Naqoyqatsi (2002)
608,4.25,2,Real Women Have Curves (2002)
609,2.75,2,Tully (2000)
610,2.5,9,Ghost Ship (2002)
611,3.5,17,Jackass: The Movie (2002)
612,4.5,1,Paid in Full (2002)
613,2.5,1,"Truth About Charlie, The (2002)"
614,3.6666666666666665,3,All or Nothing (2002)
615,3.78125,16,Frida (2002)
616,3.6666666666666665,6,Roger Dodger (2002)
617,2.5,7,I Spy (2002)
618,2.3,5,"Santa Clause 2, The (2002)"
619,3.375,4,Femme Fatale (2002)
620,3.292682926829268,41,8 Mile (2002)
621,3.8636363636363638,11,Far from Heaven (2002)
622,3.5980392156862746,102,Harry Potter and the Chamber of Secrets (2002)
623,4.5,1,Ararat (2002)
624,4.5,1,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)"
625,3.5,3,Standing in the Shadows of Motown (2002)
626,4.0,1,Men with Brooms (2002)
627,4.666666666666667,3,Dog Soldiers (2002)
628,2.925925925925926,27,Die Another Day (2002)
629,3.875,4,The Emperor's Club (2002)
630,2.4,5,Friday After Next (2002)
631,2.5,1,Personal Velocity (2002)
632,3.9,5,"Quiet American, The (2002)"
633,4.035714285714286,14,Talk to Her (Hable con Ella) (2002)
634,1.5,4,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002)
635,1.75,2,Extreme Ops (2002)
636,3.075,20,Solaris (2002)
637,3.5625,8,Treasure Planet (2002)
638,1.5,1,They (2002)
639,4.5,2,Elling (2001)
640,2.5625,8,Analyze That (2002)
641,4.5,1,Empire (2002)
642,3.9456521739130435,46,Adaptation (2002)
643,3.875,44,Equilibrium (2002)
644,3.3,5,Visitor Q (Bizita Q) (2001)
645,2.9166666666666665,6,Drumline (2002)
646,2.8333333333333335,6,"Hot Chick, The (2002)"
647,2.6052631578947367,19,Maid in Manhattan (2002)
648,3.1052631578947367,19,Star Trek: Nemesis (2002)
649,3.173076923076923,26,About Schmidt (2002)
650,3.0,1,Evelyn (2002)
651,4.25,2,Intact (Intacto) (2001)
652,3.25,4,Morvern Callar (2002)
653,4.0212765957446805,188,"Lord of the Rings: The Two Towers, The (2002)"
654,4.0,1,Devils on the Doorstep (Guizi lai le) (2000)
655,3.840909090909091,22,25th Hour (2002)
656,3.5555555555555554,9,Antwone Fisher (2002)
657,3.518181818181818,55,Gangs of New York (2002)
658,3.263157894736842,19,Two Weeks Notice (2002)
659,3.2777777777777777,9,Narc (2002)
660,3.9217391304347826,115,Catch Me If You Can (2002)
661,3.5,1,Pinocchio (2002)
662,3.7244897959183674,49,Chicago (2002)
663,3.7,15,"Hours, The (2002)"
664,2.9,5,Max (2002)
665,4.0,2,Nicholas Nickleby (2002)
666,4.108695652173913,46,"Pianist, The (2002)"
667,2.25,2,Heavy Metal 2000 (2000)
668,3.3333333333333335,3,Love Liza (2002)
669,3.6,15,Confessions of a Dangerous Mind (2002)
670,3.0,3,Blue Collar Comedy Tour: The Movie (2003)
671,2.75,8,Just Married (2003)
672,3.0,1,"City of Lost Souls, The (Hyôryuu-gai) (2000)"
673,2.5,4,"Guy Thing, A (2003)"
674,1.75,2,Kangaroo Jack (2003)
675,2.5,5,National Security (2003)
676,4.1466666666666665,75,City of God (Cidade de Deus) (2002)
677,2.125,4,Darkness Falls (2003)
678,3.8333333333333335,3,Amen. (2002)
679,3.0,1,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002)
680,2.0,1,Biker Boyz (2003)
681,3.05,10,Final Destination 2 (2003)
682,3.3529411764705883,17,"Recruit, The (2003)"
683,3.0,2,"Guru, The (2002)"
684,3.0833333333333335,6,Lost in La Mancha (2002)
685,3.3333333333333335,3,May (2002)
686,4.0,1,Ordinary Decent Criminal (2000)
687,3.2758620689655173,29,How to Lose a Guy in 10 Days (2003)
688,3.210526315789474,19,Shanghai Knights (2003)
689,2.5,32,Daredevil (2003)
690,3.0,1,"Jungle Book 2, The (2003)"
691,4.25,2,All the Real Girls (2003)
692,3.1666666666666665,3,Gerry (2002)
693,4.5,1,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002)
694,3.0,3,Dark Blue (2003)
695,3.0,1,Gods and Generals (2003)
696,3.8125,8,"Life of David Gale, The (2003)"
697,3.5128205128205128,39,Old School (2003)
698,5.0,1,Open Hearts (Elsker dig for evigt) (2002)
699,3.8333333333333335,3,Poolhall Junkies (2002)
700,4.0,2,Stone Reader (2002)
701,3.5,3,Cradle 2 the Grave (2003)
702,3.3333333333333335,3,Spider (2002)
703,3.5,1,Late Marriage (Hatuna Meuheret) (2001)
704,3.0,1,Volcano High (Whasango) (2001)
705,1.9166666666666667,6,Bringing Down the House (2003)
706,2.642857142857143,7,Tears of the Sun (2003)
707,3.888888888888889,9,Irreversible (Irréversible) (2002)
708,3.0,3,Laurel Canyon (2002)
709,3.75,2,Nowhere in Africa (Nirgendwo in Afrika) (2001)
710,3.0,2,"Safety of Objects, The (2001)"
711,3.3,40,Bend It Like Beckham (2002)
712,3.0,3,"Hunted, The (2003)"
713,2.5,4,Willard (2003)
714,3.0,1,Prozac Nation (2001)
715,3.25,2,Spun (2001)
716,2.375,4,Boat Trip (2003)
717,2.642857142857143,7,Dreamcatcher (2003)
718,2.0,1,Piglet's Big Movie (2003)
719,2.375,4,View from the Top (2003)
720,3.75,2,Basic (2003)
721,2.375,8,"Core, The (2003)"
722,2.25,2,Head of State (2003)
723,3.0625,8,What a Girl Wants (2003)
724,2.0,1,Assassination Tango (2002)
725,3.75,2,Raising Victor Vargas (2002)
726,4.25,2,Stevie (2002)
727,4.0,1,"Good Thief, The (2002)"
728,2.25,2,"Man Apart, A (2003)"
729,3.140625,32,Phone Booth (2002)
730,3.9,20,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001)
731,4.0,1,Levity (2003)
732,3.875,4,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)"
733,3.0588235294117645,34,Anger Management (2003)
734,3.875,4,Better Luck Tomorrow (2002)
735,3.5,1,Ghosts of the Abyss (2003)
736,2.7142857142857144,7,House of 1000 Corpses (2003)
737,3.5,3,Lilya 4-Ever (Lilja 4-ever) (2002)
738,2.409090909090909,11,Bulletproof Monk (2003)
739,2.0,1,Chasing Papi (a.k.a. Papi Chulo) (2003)
740,3.75,14,"Mighty Wind, A (2003)"
741,3.425,20,Holes (2003)
742,2.6666666666666665,3,Malibu's Most Wanted (2003)
743,3.5,9,"Winged Migration (Peuple migrateur, Le) (2001)"
744,4.5,3,Flickering Lights (Blinkende lygter) (2000)
745,4.166666666666667,3,I Am Trying to Break Your Heart (2002)
746,2.8333333333333335,6,Confidence (2003)
747,3.6818181818181817,22,Identity (2003)
748,2.5,2,It Runs in the Family (2003)
749,3.5,3,"Decade Under the Influence, A (2003)"
750,3.0,1,Manic (2001)
751,3.0,2,People I Know (2002)
752,3.923076923076923,13,Spellbound (2002)
753,3.0,4,"Lizzie McGuire Movie, The (2003)"
754,3.723684210526316,76,X2: X-Men United (2003)
755,3.5,3,Blue Car (2002)
756,3.8333333333333335,3,"Dancer Upstairs, The (2002)"
757,3.0,1,Marooned in Iraq (Gomgashtei dar Aragh) (2002)
758,3.5,4,Owning Mahowny (2003)
759,2.3333333333333335,6,Daddy Day Care (2003)
760,3.875,4,"Man on the Train (Homme du train, L') (2002)"
761,3.25,4,"Shape of Things, The (2003)"
762,2.0,1,"Trip, The (2002)"
763,3.5,1,101 Reykjavik (101 Reykjavík) (2000)
764,3.3541666666666665,96,"Matrix Reloaded, The (2003)"
765,2.9,10,Down with Love (2003)
766,4.0,4,Cinemania (2002)
767,4.0,5,"Spanish Apartment, The (L'auberge espagnole) (2002)"
768,0.5,1,Pokémon Heroes (2003)
769,3.316901408450704,71,Bruce Almighty (2003)
770,2.1666666666666665,3,"In-Laws, The (2003)"
771,4.0,4,Gigantic (A Tale of Two Johns) (2002)
772,3.5,2,Respiro (2002)
773,3.9609929078014185,141,Finding Nemo (2003)
774,3.6186440677966103,59,"Italian Job, The (2003)"
775,3.0,2,Wrong Turn (2003)
776,3.9285714285714284,7,Capturing the Friedmans (2003)
777,3.0,1,Together (Han ni Zai Yiki) (2002)
778,2.6052631578947367,19,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)"
779,3.75,14,Whale Rider (2002)
780,3.5,1,Murder on a Sunday Morning (Un coupable idéal) (2001)
781,1.9545454545454546,11,Dumb and Dumberer: When Harry Met Lloyd (2003)
782,0.8333333333333334,3,From Justin to Kelly (2003)
783,2.9285714285714284,7,Hollywood Homicide (2003)
784,2.0,1,Alex and Emma (2003)
785,3.9741379310344827,58,28 Days Later (2002)
786,2.3703703703703702,27,Charlie's Angels: Full Throttle (2003)
787,3.5,1,Fulltime Killer (Chuen jik sat sau) (2001)
788,2.5606060606060606,33,Hulk (2003)
789,2.409090909090909,11,"Legally Blonde 2: Red, White & Blonde (2003)"
790,3.6666666666666665,6,Sinbad: Legend of the Seven Seas (2003)
791,3.0444444444444443,45,Terminator 3: Rise of the Machines (2003)
792,3.6,5,Swimming Pool (2003)
793,3.778523489932886,149,Pirates of the Caribbean: The Curse of the Black Pearl (2003)
794,2.625,32,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)"
795,3.5,1,"Cuckoo, The (Kukushka) (2002)"
796,4.5,1,I Capture the Castle (2003)
797,2.25,2,Northfork (2003)
798,2.8823529411764706,17,Bad Boys II (2003)
799,3.5,3,How to Deal (2003)
800,2.9615384615384617,13,Johnny English (2003)
801,4.0,1,"Anarchist Cookbook, The (2002)"
802,3.625,12,Dirty Pretty Things (2002)
803,4.0,1,"Embalmer, The (Imbalsamatore, L') (2002)"
804,1.25,2,Garage Days (2002)
805,2.5,1,Masked & Anonymous (2003)
806,2.6470588235294117,17,Lara Croft Tomb Raider: The Cradle of Life (2003)
807,3.6944444444444446,18,Seabiscuit (2003)
808,2.0,3,Spy Kids 3-D: Game Over (2003)
809,3.5,3,Buffalo Soldiers (2001)
810,3.25,2,Camp (2003)
811,4.0,1,"Mondays in the Sun (Lunes al sol, Los) (2002)"
812,3.5,2,Scorched (2003)
813,3.09375,16,American Wedding (American Pie 3) (2003)
814,1.5,1,Gigli (2003)
815,4.0,1,And Now... Ladies and Gentlemen... (2002)
816,4.333333333333333,6,"Magdalene Sisters, The (2002)"
817,4.0,1,"Secret Lives of Dentists, The (2002)"
818,3.2083333333333335,24,Freaky Friday (2003)
819,3.3214285714285716,14,S.W.A.T. (2003)
820,3.5,1,"Divorce, Le (2003)"
821,3.0,1,"Princess Blade, The (Shura Yukihime) (2001)"
822,3.5,1,Step Into Liquid (2002)
823,2.3333333333333335,9,Freddy vs. Jason (2003)
824,2.75,2,Grind (2003)
825,3.9444444444444446,9,Open Range (2003)
826,3.823529411764706,17,Shaolin Soccer (Siu lam juk kau) (2001)
827,2.9166666666666665,6,Uptown Girls (2003)
828,3.8333333333333335,18,American Splendor (2003)
829,1.9,5,Agent Cody Banks (2003)
830,2.25,2,Comic Book Villains (2002)
831,4.0,1,Revolution OS (2001)
832,2.7,5,"Medallion, The (2003)"
833,2.0,4,My Boss's Daughter (2003)
834,3.5,1,Autumn Spring (Babí léto) (2001)
835,4.0,1,"Battle of Shaker Heights, The (2003)"
836,2.5,1,Dust (2001)
837,2.0,1,Stoked: The Rise and Fall of Gator (2002)
838,1.875,4,Jeepers Creepers 2 (2003)
839,2.5,1,Bollywood/Hollywood (2002)
840,3.0,1,Once Upon a Time in the Midlands (2002)
841,2.3,5,Dickie Roberts: Former Child Star (2003)
842,2.5,1,Party Monster (2003)
843,3.5,1,Taking Sides (2001)
844,2.875,8,Cabin Fever (2002)
845,3.7205882352941178,34,Matchstick Men (2003)
846,3.2142857142857144,14,Once Upon a Time in Mexico (2003)
847,3.625,4,Dummy (2002)
848,4.033783783783784,74,Lost in Translation (2003)
849,3.8,5,Millennium Actress (Sennen joyû) (2001)
850,2.8333333333333335,3,Anything Else (2003)
851,2.5,1,Cold Creek Manor (2003)
852,3.5,1,"Fighting Temptations, The (2003)"
853,3.5,12,Secondhand Lions (2003)
854,3.5,33,Underworld (2003)
855,3.3214285714285716,14,Bubba Ho-tep (2002)
856,3.0,2,In This World (2002)
857,2.4285714285714284,7,Duplex (2003)
858,3.1470588235294117,17,"Rundown, The (2003)"
859,3.2777777777777777,9,Under the Tuscan Sun (2003)
860,4.0,1,Luther (2003)
861,3.0,1,Mambo Italiano (2003)
862,3.5,2,My Life Without Me (2003)
863,3.0,1,To Be and to Have (Être et avoir) (2002)
864,3.7045454545454546,22,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)"
865,4.0,1,Life and Debt (2001)
866,4.166666666666667,3,Lagaan: Once Upon a Time in India (2001)
867,3.5,3,Avalon (2001)
868,4.0,6,Ginger Snaps (2000)
869,3.5,2,Out of Time (2003)
870,3.4015151515151514,66,School of Rock (2003)
871,3.5833333333333335,12,"Station Agent, The (2003)"
872,3.4285714285714284,7,Wonderland (2003)
873,3.8333333333333335,3,Bus 174 (Ônibus 174) (2002)
874,3.7115384615384617,52,Mystic River (2003)
875,1.125,4,"House of the Dead, The (2003)"
876,3.175,20,Intolerable Cruelty (2003)
877,3.9618320610687023,131,Kill Bill: Vol. 1 (2003)
878,3.4411764705882355,17,Runaway Jury (2003)
879,1.8571428571428572,7,"Texas Chainsaw Massacre, The (2003)"
880,3.0714285714285716,7,Pieces of April (2003)
881,2.5,1,Returner (Ritaanaa) (2002)
882,3.0,1,Sylvia (2003)
883,3.0,2,Veronica Guerin (2003)
884,2.8333333333333335,3,In the Cut (2003)
885,3.5,1,Beyond Borders (2003)
886,4.1,5,Radio (2003)
887,2.275,20,Scary Movie 3 (2003)
888,3.0,2,Brother Bear (2003)
889,3.5555555555555554,9,Elephant (2003)
890,3.3333333333333335,3,Sweet Sixteen (2002)
891,4.0,2,Interstate 60 (2002)
892,3.25,2,"Eye, The (Gin gwai) (Jian gui) (2002)"
893,4.0,1,"Human Stain, The (2003)"
894,3.5,7,Shattered Glass (2003)
895,3.151898734177215,79,"Matrix Revolutions, The (2003)"
896,4.0,1,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)"
897,3.6923076923076925,39,Elf (2003)
898,4.0,1,Billabong Odyssey (2003)
899,3.788135593220339,59,Love Actually (2003)
900,4.25,2,My Architect: A Son's Journey (2003)
901,2.75,2,Looney Tunes: Back in Action (2003)
902,3.638888888888889,36,Master and Commander: The Far Side of the World (2003)
903,4.0,1,Tupac: Resurrection (2003)
904,3.5,1,"Big Empty, The (2003)"
905,3.6666666666666665,3,"Missing, The (2003)"
906,2.1,5,"Cat in the Hat, The (2003)"
907,3.111111111111111,9,Gothika (2003)
908,3.3,25,21 Grams (2003)
909,4.0,3,"Barbarian Invasions, The (Les invasions barbares) (2003)"
910,3.3653846153846154,26,Bad Santa (2003)
911,2.5,10,"Haunted Mansion, The (2003)"
912,2.0,3,Timeline (2003)
913,3.5,1,OT: Our Town (2002)
914,4.25,2,Devil's Playground (2002)
915,3.5,1,Journeys with George (2002)
916,3.933333333333333,30,Battle Royale (Batoru rowaiaru) (2000)
917,4.0,1,Things You Can Tell Just by Looking at Her (2000)
918,3.9210526315789473,38,Hero (Ying xiong) (2002)
919,5.0,1,Rivers and Tides (2001)
920,3.55,10,"Cooler, The (2003)"
921,3.857142857142857,7,In America (2002)
922,4.0,1,My Flesh and Blood (2003)
923,3.0,3,Honey (2003)
924,3.903225806451613,62,"Last Samurai, The (2003)"
925,3.8333333333333335,69,Big Fish (2003)
926,3.6470588235294117,17,Something's Gotta Give (2003)
927,2.8,10,Stuck on You (2003)
928,3.375,12,Girl with a Pearl Earring (2003)
929,4.118918918918919,185,"Lord of the Rings: The Return of the King, The (2003)"
930,2.8,10,Mona Lisa Smile (2003)
931,2.625,8,Calendar Girls (2003)
932,4.3076923076923075,13,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)"
933,3.7777777777777777,9,House of Sand and Fog (2003)
934,3.5294117647058822,17,Monster (2003)
935,1.9375,8,Cheaper by the Dozen (2003)
936,3.2916666666666665,12,Cold Mountain (2003)
937,2.911764705882353,17,Paycheck (2003)
938,3.0833333333333335,6,Peter Pan (2003)
939,3.0,1,"Company, The (2003)"
940,3.0,1,Japanese Story (2003)
941,3.9375,8,Chasing Liberty (2004)
942,3.5,2,Aileen: Life and Death of a Serial Killer (2003)
943,3.0416666666666665,24,Along Came Polly (2004)
944,2.25,2,Torque (2004)
945,3.5,1,Crimson Gold (Talaye sorgh) (2003)
946,3.5,1,Osama (2003)
947,3.0,1,Beyond Re-Animator (2003)
948,3.4166666666666665,6,Ichi the Killer (Koroshiya 1) (2001)
949,3.5,1,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)"
950,3.630434782608696,46,The Butterfly Effect (2004)
951,2.8125,8,Win a Date with Tad Hamilton! (2004)
952,4.0,8,Touching the Void (2003)
953,2.0,4,"Big Bounce, The (2004)"
954,2.75,4,"Perfect Score, The (2004)"
955,2.125,4,You Got Served (2004)
956,3.5,1,Latter Days (2003)
957,2.1666666666666665,3,Barbershop 2: Back in Business (2004)
958,2.0,1,Catch That Kid (2004)
959,3.35,10,Miracle (2004)
960,4.0,1,An Amazing Couple (2002)
961,3.730769230769231,13,"Dreamers, The (2003)"
962,4.0,1,"Lost Skeleton of Cadavra, The (2002)"
963,1.0,1,"Hip Hop Witch, Da (2000)"
964,3.611111111111111,9,Thirteen (2003)
965,3.5531914893617023,47,50 First Dates (2004)
966,3.25,4,Welcome to Mooseport (2004)
967,3.6666666666666665,3,Kitchen Stories (Salmer fra kjøkkenet) (2003)
968,3.6666666666666665,3,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003)
969,3.0,1,"Herod's Law (Ley de Herodes, La) (2000)"
970,2.0,2,Against the Ropes (2004)
971,2.375,4,Confessions of a Teenage Drama Queen (2004)
972,3.1333333333333333,15,EuroTrip (2004)
973,2.6153846153846154,13,"Passion of the Christ, The (2004)"
974,2.0833333333333335,6,Club Dread (2004)
975,3.4,5,Dirty Dancing: Havana Nights (2004)
976,2.75,2,Twisted (2004)
977,3.8043478260869565,23,"Good bye, Lenin! (2003)"
978,3.3181818181818183,11,Hidalgo (2004)
979,3.2857142857142856,21,Starsky & Hutch (2004)
980,3.5,1,"Reckoning, The (2004)"
981,4.0,1,Agent Cody Banks 2: Destination London (2004)
982,3.125,20,"Girl Next Door, The (2004)"
983,3.3,15,Secret Window (2004)
984,3.5,3,Spartan (2004)
985,3.0,1,Broken Wings (Knafayim Shvurot) (2002)
986,4.0,2,Wilbur Wants to Kill Himself (2002)
987,3.90625,16,Dawn of the Dead (2004)
988,4.1603053435114505,131,Eternal Sunshine of the Spotless Mind (2004)
989,3.25,4,Taking Lives (2004)
990,4.0,1,Intermission (2003)
991,2.9375,8,Jersey Girl (2004)
992,2.5714285714285716,14,"Ladykillers, The (2004)"
993,3.5,1,Never Die Alone (2004)
994,2.25,4,Scooby-Doo 2: Monsters Unleashed (2004)
995,4.025,20,Dogville (2003)
996,3.0,1,Ned Kelly (2003)
997,3.3780487804878048,41,Hellboy (2004)
998,3.0714285714285716,7,"Prince & Me, The (2004)"
999,3.0,6,Walking Tall (2004)
1000,3.5,1,"United States of Leland, The (2003)"
1001,3.5,6,The Alamo (2004)
1002,3.357142857142857,7,Ella Enchanted (2004)
1003,3.142857142857143,7,"Whole Ten Yards, The (2004)"
1004,4.25,2,I'm Not Scared (Io non ho paura) (2003)
1005,1.5,1,Prey for Rock & Roll (2003)
1006,3.868181818181818,110,Kill Bill: Vol. 2 (2004)
1007,3.5,14,"Punisher, The (2004)"
1008,3.25,2,Paper Clips (2004)
1009,3.5,1,This So-Called Disaster (2003)
1010,3.1904761904761907,21,13 Going on 30 (2004)
1011,3.6285714285714286,35,Man on Fire (2004)
1012,2.75,4,Envy (2004)
1013,2.5,2,Godsend (2004)
1014,2.75,4,Laws of Attraction (2004)
1015,3.7564102564102564,39,Mean Girls (2004)
1016,2.7083333333333335,24,Van Helsing (2004)
1017,3.0,1,"Mudge Boy, The (2003)"
1018,3.5,1,Breakin' All the Rules (2004)
1019,3.4270833333333335,48,Troy (2004)
1020,4.5,1,Carandiru (2003)
1021,3.5833333333333335,6,Coffee and Cigarettes (2003)
1022,2.5,1,Eye See You (D-Tox) (2002)
1023,3.25,4,100 Girls (2000)
1024,4.5,1,Wit (2001)
1025,3.0,2,Rose Red (2002)
1026,3.75,2,Versus (2000)
1027,4.75,2,"Best of Youth, The (La meglio gioventù) (2003)"
1028,4.0,2,"Bang, Bang, You're Dead (2002)"
1029,4.0,2,"11'09""01 - September 11 (2002)"
1030,3.75,2,Children of Dune (2003)
1031,4.375,4,Dune (2000)
1032,4.5,1,Lammbock (2001)
1033,3.0,3,Tremors 3: Back to Perfection (2001)
1034,3.5,1,Notorious C.H.O. (2002)
1035,3.6666666666666665,3,Dark Days (2000)
1036,4.5,1,Ken Park (2002)
1037,4.333333333333333,9,Infernal Affairs (Mou gaan dou) (2002)
1038,3.25,4,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)"
1039,4.0,4,"Weather Underground, The (2002)"
1040,4.25,10,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)"
1041,4.0,1,Dark Water (Honogurai mizu no soko kara) (2002)
1042,2.0,2,"Seducing Doctor Lewis (Grande séduction, La) (2003)"
1043,3.5,1,Pursuit of Happiness (2001)
1044,4.25,2,Dolls (2002)
1045,3.5760869565217392,92,Shrek 2 (2004)
1046,3.05,50,"Day After Tomorrow, The (2004)"
1047,2.75,4,Raising Helen (2004)
1048,3.75,2,Soul Plane (2004)
1049,3.375,4,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003)
